"","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","TotalCatch_g","CPUE_kgPerTrap","TotalValue_KSH","ValuePUE","TotalCa_mg","CaPUE","TotalFe_mg","FePUE","TotalVA_ug","VAPUE","TotalSe_ug","SePUE","TotalZn_ug","ZnPUE"
"730","TXEJR2518N","2012-11-04","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,4,NA,"Mwaepe",NA,"1","Multiple","Multiple",4912,0.8,0,0,0,0,6140,NA,218.8,NA,533.500995950703,NA,10.8443208881012,NA,324.786284989415,NA,276.639147825282,NA,20.8196326231862,NA
"731","QAHXS7480H","2012-11-04","Kenya","Chale Jeza",NA,NA,"Douglas","LQXCL8736H",1,1,NA,"Chifimboni",NA,"1","Multiple","Multiple",0,0,0,0,1414,0.166666666666667,8484,NA,241.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","USUHP0394A","2012-11-05","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"1","Multiple","Multiple",11700,0.333333333333333,0,0,0,0,35100,NA,680.4,NA,1517.69743107426,NA,25.8518954179216,NA,4251.87819568022,NA,1841.96155260204,NA,49.0294130878337,NA
"733","DQPBC3977W","2012-11-05","Kenya","Chale Jeza",NA,NA,"Douglas","LQXCL8736H",1,1,NA,"Chifimboni",NA,"1","Multiple","Multiple",0,0,0,0,0,0,4491,NA,179.64,NA,509.537297124761,NA,3.58574205934065,NA,327.184728245241,NA,337.606880204062,NA,6.42298657961491,NA
"734","GKFWR9607N","2012-11-06","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,4,NA,"Multiple",NA,"1","Multiple","Multiple",28240,0.727272727272727,0,0,0,0,38830,NA,740,NA,1455.97030438009,NA,29.4715791266299,NA,2473.04004624883,NA,1282.75880812092,NA,58.2909570679764,NA
"735","FTZAF3815X","2012-11-07","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,4,NA,"Mwaepe",NA,"1","Multiple","Multiple",8994,0.857142857142857,0,0,1499,0.142857142857143,10493,NA,285.08,NA,746.838770064905,NA,14.0291892388654,NA,403.61950382446,NA,315.371981658325,NA,26.7511490105395,NA
"736","PODKH7135R","2012-11-08","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,4,NA,"Multiple",NA,"1","Multiple","Multiple",12750,0.625,0,0,0,0,20400,NA,448.8,NA,974.189290627326,NA,19.358053466954,NA,2006.04069388267,NA,833.638454689023,NA,39.310441171919,NA
"737","IDBGN3140G","2012-11-09","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,4,NA,"Mwaepe",NA,"1","Traditional","0",3981,0.75,0,0,1327,0.25,5308,NA,245.88,NA,701.33476262018,NA,12.4581877334267,NA,356.934425071688,NA,278.528435560291,NA,24.2035854476502,NA
"738","FBASE8948I","2012-11-10","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Majambani",NA,"1","Multiple","Multiple",20680,0.444444444444444,0,0,0,0,46530,NA,965.2,NA,2538.86672005004,NA,45.028737893618,NA,5851.6472991575,NA,2054.14317962384,NA,89.3191612374873,NA
"739","OFQZN4403H","2012-11-12","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,4,NA,"Mkangoni",NA,"2","Multiple","Multiple",14850,0.555555555555556,0,0,0,0,26730,NA,568,NA,1384.55486504913,NA,26.4694604281401,NA,1957.4387314149,NA,1192.09285723899,NA,51.0845320754456,NA
"740","RLAHV3715E","2012-11-13","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,4,NA,"Multiple",NA,"1","Multiple","Multiple",15320,0.444444444444444,0,0,0,0,34470,NA,NA,NA,1766.46267482211,NA,31.2317295449011,NA,2290.78234613375,NA,1218.24797069031,NA,63.5879455462834,NA
"741","IYIVG1867O","2012-11-15","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"2","Multiple","Multiple",21960,0.363636363636364,0,0,0,0,60390,NA,861.2,NA,1890.36489890291,NA,38.8591738571014,NA,5391.82353496624,NA,1996.70071472938,NA,89.5441049014505,NA
"742","LFFYE7511S","2012-11-17","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"2","Multiple","Multiple",34720,0.538461538461538,0,0,0,0,64480,NA,911.2,NA,2153.39381005752,NA,35.9861622778789,NA,6391.7745852152,NA,1966.11816175516,NA,66.7988589799614,NA
"743","SSEDU6654W","2012-11-18","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,4,NA,"Multiple",NA,"1","Multiple","Multiple",21420,0.777777777777778,0,0,0,0,27540,NA,581.2,NA,1295.45579544727,NA,24.0491172114898,NA,2718.81412370266,NA,957.346564323458,NA,44.0107845306392,NA
"744","TKXPQ5132D","2012-11-18","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,6,NA,"Mwaepe",NA,"1","Multiple","Multiple",0,0,0,0,2415,1,2415,NA,96.6,NA,590.453789879391,NA,7.06705749570341,NA,199.135851562814,NA,167.283168180234,NA,18.3191036785406,NA
"745","UEGRS1260T","2012-11-19","Kenya","Mwaepe",NA,NA,"Douglas","PLHIC6436E",1,1,NA,"Multiple",NA,"1","Multiple","Multiple",0,0,0,0,0,0,71028,NA,632.04,NA,988.087907638445,NA,10.5122341277851,NA,8138.29729442828,NA,2575.01627618959,NA,19.3457934274427,NA
"746","KOPUS5895B","2012-11-19","Kenya","Chale Jeza",NA,NA,"Douglas","LQXCL8736H",1,2,NA,"Chifimboni",NA,"1","Multiple","Multiple",2410,0.0909090909090909,0,0,0,0,26510,NA,418.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","LWOSQ3820P","2012-11-20","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,4,NA,"Multiple",NA,"1","Multiple","Multiple",43760,0.727272727272727,0,0,0,0,60170,NA,968.4,NA,2156.6897710935,NA,36.8157411861111,NA,3111.58190598086,NA,1766.26476832997,NA,69.6380560839177,NA
"748","XYQVF7021B","2012-11-21","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,6,NA,"Mwaepe",NA,"1","Multiple","Multiple",12290,0.625,0,0,7374,0.375,19664,NA,430.32,NA,1392.51820573771,NA,23.6740423595172,NA,739.783612870036,NA,503.599806225763,NA,49.2749643285728,NA
"749","KPZEE3412F","2012-11-21","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,9315,0.375,24840,NA,439.04,NA,1224.91552479698,NA,16.3342946491639,NA,3995.70659200869,NA,1410.12744737981,NA,41.7155482363493,NA
"750","QSGLE5445V","2012-11-22","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,6,NA,"Mwaepe",NA,"1","Traditional","0",424,0.5,0,0,424,0.5,848,NA,50.88,NA,310.152030740357,NA,4.04374972812786,NA,139.341608278233,NA,110.171470636975,NA,9.75907922141511,NA
"751","IFTZF4495W","2012-11-23","Kenya","Chale Jeza",NA,NA,"Douglas","LQXCL8736H",1,1,NA,"Chifimboni",NA,"1","Multiple","Multiple",0,0,0,0,0,0,22048,NA,403.52,NA,1047.82690172562,NA,9.20451774479034,NA,5556.15283713904,NA,1313.82280197541,NA,16.6822663902915,NA
"752","INEHP3836J","2012-11-23","Kenya","Chale Jeza",NA,NA,"Douglas","ROEQH7591N",1,1,NA,"Chifimboni",NA,"1","Gated","3",0,0,0,0,0,0,964,NA,57.84,NA,164.05943701679,NA,1.15452750340828,NA,105.346051445696,NA,108.701747667574,NA,2.06805579918129,NA
"753","WVLLI3029E","2012-11-23","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,15880,0.625,25408,NA,408,NA,1700.91102407471,NA,21.6899155348173,NA,2183.67952223452,NA,963.370280134028,NA,56.554569775469,NA
"754","QCUBQ8533H","2012-11-24","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,13070,0.714285714285714,18298,NA,339.32,NA,1151.71127390415,NA,17.0555552681838,NA,1874.02979889256,NA,844.701819866798,NA,47.4260603860171,NA
"755","DDVRB8671T","2012-11-25","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,6,NA,"Mwaepe",NA,"1","Multiple","Multiple",1318,0.666666666666667,0,0,659,0.333333333333333,1977,NA,113.96,NA,380.645529376059,NA,6.36583891720674,NA,200.101334090126,NA,134.649418971638,NA,13.3800318617336,NA
"756","LTAUT8698A","2012-11-25","Kenya","Chale Jeza",NA,NA,"Douglas","LQXCL8736H",1,1,NA,"Chifimboni",NA,"1","Multiple","Multiple",0,0,0,0,6956,0.153846153846154,45214,NA,417.36,NA,1274.65666534848,NA,12.6746409937419,NA,762.658999518794,NA,774.548857279427,NA,30.2504029248776,NA
"757","IWOBB6342P","2012-11-25","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,2365,0.125,18920,NA,350.72,NA,756.35654113803,NA,7.8863940446193,NA,3821.3217037434,NA,1267.39480642711,NA,16.2477398247618,NA
"758","PCLMW5451C","2012-11-26","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,5598,0.222222222222222,25191,NA,385.88,NA,896.397783698418,NA,10.1804219364594,NA,3057.08904917442,NA,1178.43036350224,NA,23.9428965324838,NA
"759","XVVRE3990W","2012-11-27","Kenya","Chale Jeza",NA,NA,"Douglas","PAWDM8941D",1,6,NA,"Chale Jeza",NA,"1","Multiple","Multiple",2502,1,0,0,0,0,2502,NA,166.8,NA,364.794840119795,NA,7.75652397055154,NA,225.03228457135,NA,176.292702998672,NA,14.2248117461768,NA
"760","AFXFN8655R","2012-11-27","Kenya","Chale Jeza",NA,NA,"Douglas","LQXCL8736H",1,1,NA,"Chifimboni",NA,"1","Traditional","0",0,0,0,0,11960,0.714285714285714,16744,NA,287.04,NA,1013.48645739908,NA,15.2603287413373,NA,528.29539503811,NA,517.908354914218,NA,43.8937223910901,NA
"761","IRFFQ4221Y","2012-11-28","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,0,0,36552,NA,475.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","PPBII8889I","2012-11-29","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,7158,0.181818181818182,39369,NA,510.56,NA,1104.75864071138,NA,16.5818786732831,NA,4766.30323932028,NA,1628.83416696447,NA,40.4678497347291,NA
"763","XUNAK7261A","2012-11-30","Kenya","Chale Jeza",NA,NA,"Douglas","LQXCL8736H",1,1,NA,"Chifimboni",NA,"1","Multiple","Multiple",0,0,0,0,0,0,10280,NA,368.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","VZBRG3008E","2012-11-30","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Makonde",NA,"1","Multiple","Multiple",0,0,0,0,22608,0.181818181818182,124344,NA,783.96,NA,2253.62987112579,NA,27.5762128531415,NA,7572.07319474453,NA,2235.50861778271,NA,62.5465745607548,NA
"765","YOBKG2011Q","2012-11-30","Kenya","Mwaepe",NA,NA,"Douglas","PAWDM8941D",1,6,NA,"Makonde",NA,"1","Multiple","Multiple",8480,0.625,0,0,1696,0.125,13568,NA,293.92,NA,709.908073161869,NA,14.5792780976879,NA,438.335159661853,NA,332.002328001754,NA,30.0500019064149,NA
"766","ZMIHW0799Q","2012-12-01","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"1","Traditional","0",5720,0.285714285714286,0,0,0,0,20020,NA,530.4,NA,1393.10452728171,NA,23.3329321808125,NA,2747.77930364388,NA,1400.12034027938,NA,45.4715480465019,NA
"767","NODJS9206I","2012-12-01","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"1","Multiple","Multiple",0,0,0,0,0,0,6664,NA,236.16,NA,740.532242606441,NA,12.4130259725568,NA,2225.92013316966,NA,645.530795713439,NA,31.9631721841668,NA
"768","XATIZ7955T","2012-12-01","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"1","Multiple","Multiple",0,0,0,0,0,0,13307,NA,323.48,NA,1030.08668510771,NA,20.967629677659,NA,336.220808936034,NA,767.096299633971,NA,48.645526004874,NA
"769","JBODQ2113M","2012-12-02","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,6,NA,"Multiple",NA,"1","Traditional","0",12750,0.714285714285714,0,0,0,0,17850,NA,438.8,NA,912.837347454231,NA,21.2051371173595,NA,499.018748635183,NA,559.064845369357,NA,46.0520476689809,NA
"770","ZEYUP3899R","2012-12-02","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"1","Multiple","Multiple",0,0,0,0,0,0,16308,NA,246.4,NA,971.57061485366,NA,17.4761106655411,NA,2045.64047681208,NA,455.213003611101,NA,49.0308779565498,NA
"771","CODZO7572M","2012-12-03","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"1","Multiple","Multiple",0,0,0,0,0,0,66950,NA,1085.48,NA,2033.23837286393,NA,28.8026813662833,NA,12478.189568151,NA,4085.51080636144,NA,63.995623210955,NA
"772","VGALH0897A","2012-12-04","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"1","Traditional","0",15300,0.857142857142857,0,0,0,0,17850,NA,491.6,NA,898.334064310775,NA,17.6817226514099,NA,1371.3912475798,NA,769.210815400552,NA,31.369263147429,NA
"773","SOIZA0734Y","2012-12-05","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"1","Multiple","Multiple",0,0,0,0,0,0,16608,NA,271.72,NA,1095.25122258836,NA,19.5245268118774,NA,1578.68589173502,NA,587.4285098664,NA,48.1156803415294,NA
"774","GQFIS7230K","2012-12-06","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,6,NA,"Multiple",NA,"1","Traditional","0",36610,0.583333333333333,0,0,0,0,62760,NA,914,NA,1803.22025855554,NA,36.6588352606883,NA,3750.86132564191,NA,1799.47919963588,NA,73.0064383664794,NA
"775","CJPMJ6294D","2012-12-07","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"1","Multiple","Multiple",0,0,0,0,0,0,31361,NA,462.76,NA,1221.40612605903,NA,21.8775603175044,NA,2802.72185301249,NA,1415.74866564191,NA,49.085995519061,NA
"776","FNQNU7125X","2012-12-07","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Multiple",NA,"1","Traditional","0",0,0,0,0,0,0,23268,NA,310.24,NA,608.644134048343,NA,7.8023074889454,NA,3840.05043780493,NA,1073.84943908267,NA,19.9305504534408,NA
"777","BHTBP5055X","2012-12-08","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"1","Traditional","0",31150,0.7,0,0,0,0,44500,NA,857.2,NA,1701.02503358462,NA,35.6524550258008,NA,2840.56092319805,NA,1647.77068632548,NA,64.3759710157651,NA
"778","JEUDT7661D","2012-12-09","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Multiple",NA,"1","Multiple","Multiple",0,0,0,0,0,0,51961,NA,639.08,NA,1724.60369937606,NA,31.2222647908938,NA,3674.97150081249,NA,1916.02405466043,NA,70.4555552677026,NA
"779","XYJKO6407M","2012-12-09","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"1","Gated","3",0,0,0,0,0,0,10176,NA,246.4,NA,699.900987817017,NA,11.3608295917804,NA,2566.22199607176,NA,728.641441342667,NA,29.3489923796161,NA
"780","VHNIZ9449V","2012-12-10","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,6,NA,"Mkangoni",NA,"1","Traditional","0",27960,0.545454545454545,0,0,0,0,51260,NA,868.4,NA,1830.53826814288,NA,39.4207428550773,NA,1282.19745452669,NA,1589.70065382209,NA,83.1560332406679,NA
"781","ROVDI2465J","2012-12-11","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"1","Multiple","Multiple",0,0,0,0,0,0,16709,NA,403.8,NA,1011.56181764417,NA,18.9605279152998,NA,3794.60775595651,NA,1017.42479936418,NA,57.6588701272303,NA
"782","NPBTG3909O","2012-12-12","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Majambani",NA,"1","Traditional","0",10800,1,0,0,0,0,10800,NA,432,NA,944.792391677168,NA,20.0888390604213,NA,582.817427666806,NA,456.585417838287,NA,36.8412390548464,NA
"783","JTKOS0912I","2012-12-13","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"1","Traditional","0",18120,0.75,0,0,0,0,24160,NA,604,NA,1185.03343264673,NA,25.8488982933363,NA,825.751460417872,NA,847.097748461634,NA,54.3643382129016,NA
"784","ZKPKO1659A","2012-12-13","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"1","Multiple","Multiple",0,0,0,0,0,0,26961,NA,383.4,NA,1037.93263966666,NA,15.9775539389633,NA,5031.13897612795,NA,978.685104880326,NA,51.6352231253351,NA
"785","DWLAM1102I","2012-12-15","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,2,NA,"Mwaroba Mkubwa",NA,"2","Multiple","Multiple",0,0,0,0,5644,0.4,14110,NA,194.72,NA,713.898664239046,NA,7.57640398910973,NA,1442.92228140677,NA,571.676069207128,NA,14.5915308454441,NA
"786","LAPYH5278Y","2012-12-15","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"2","Multiple","Multiple",0,0,0,0,2884,0.181818181818182,15862,NA,240.92,NA,621.308582187819,NA,10.203686980971,NA,1630.47705207594,NA,792.291092521732,NA,22.5543449765366,NA
"787","NFEUP6034Y","2012-12-15","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,6,NA,"Multiple",NA,"2","Traditional","0",56300,0.769230769230769,0,0,0,0,73190,NA,988,NA,2201.31521132484,NA,39.1018057161466,NA,5133.49913863976,NA,1932.82653216955,NA,76.9845520059563,NA
"788","BWTIY6190Q","2012-12-16","Kenya","Bogowa",NA,NA,"Douglas","TDKLF6584A",1,6,NA,"Kirasi",NA,"1","Traditional","0",21400,0.5,0,0,0,0,42800,NA,710,NA,1591.51242703004,NA,29.1879390366106,NA,3431.07790950897,NA,1476.60548414431,NA,61.7951594055258,NA
"789","HJFTM2260S","2012-12-17","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"1","Traditional","0",33030,0.818181818181818,0,0,0,0,40370,NA,711.6,NA,1554.17042428739,NA,30.6632040618707,NA,2147.2787184628,NA,1010.68085029709,NA,56.098632661801,NA
"790","KTOAB0449G","2012-12-17","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"1","Multiple","Multiple",0,0,0,0,0,0,11487,NA,280.48,NA,702.738512864019,NA,11.2319338866648,NA,2174.45889568261,NA,728.780767588813,NA,30.5597854485782,NA
"791","LLUWB5438W","2012-12-17","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"1","Multiple","Multiple",0,0,0,0,0,0,19422,NA,353.84,NA,945.221064142618,NA,16.2083803828627,NA,3763.12184172277,NA,961.706574150691,NA,47.0952890674452,NA
"792","FHDCP3467X","2012-12-18","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Majambani",NA,"1","Traditional","0",15850,0.625,0,0,0,0,25360,NA,634,NA,1204.78935992603,NA,26.4888758933698,NA,869.897397594465,NA,949.217880917238,NA,57.8858321155752,NA
"793","SUENE2264U","2012-12-18","Kenya","Bogowa",NA,NA,"Douglas","TDKLF6584A",1,1,NA,"Kirasi",NA,"1","Traditional","0",4890,0.6,0,0,0,0,8150,NA,326,NA,555.752370976045,NA,12.5707851751075,NA,452.402744266687,NA,585.96823940579,NA,31.1034603791632,NA
"794","XFTVR7649H","2012-12-20","Kenya","Bogowa",NA,NA,"Douglas","PLHIC6436E",1,2,NA,"Multiple",NA,"2","Traditional","0",30000,0.6,0,0,0,0,50000,NA,929.6,NA,1906.86402433577,NA,33.6300713268414,NA,4995.06519147725,NA,1978.77050491152,NA,67.3712399107713,NA
"795","JTDUJ3742D","2012-12-20","Kenya","Bogowa",NA,NA,"Douglas","TDKLF6584A",1,1,NA,"Kirasi",NA,"2","Traditional","0",34080,0.888888888888889,0,0,0,0,38340,NA,772,NA,1749.46527411935,NA,39.454190606966,NA,1108.65795994252,NA,905.433254390572,NA,81.3758028689474,NA
"796","FIYCB3667G","2012-12-20","Kenya","Bogowa",NA,NA,"Douglas","OOMEW4983Z",1,1,NA,"Masoni",NA,"2","Traditional","0",26180,1,0,0,0,0,26180,NA,488,NA,1067.26547948717,NA,22.6929478275129,NA,658.367834956948,NA,515.772416446954,NA,41.6169552286227,NA
"797","TPEUZ8400D","2012-12-20","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"2","Multiple","Multiple",0,0,0,0,12586,0.7,17980,NA,220.16,NA,888.786888104592,NA,11.7295114875254,NA,2356.9205242183,NA,670.621559635488,NA,29.5386531728086,NA
"798","CVMDF8999Y","2012-12-20","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"2","Multiple","Multiple",0,0,0,0,0,0,9918,NA,264.48,NA,657.077669199456,NA,7.76044854599977,NA,2726.58174788574,NA,813.426832379759,NA,18.1167636149036,NA
"799","QHPXB7733T","2012-12-24","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"4","Multiple","Multiple",0,0,0,0,0,0,8260,NA,250,NA,801.249815137449,NA,14.1916141651967,NA,1326.46239785986,NA,705.201552074919,NA,31.5546022413202,NA
"800","PQADH4489Q","2012-12-24","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"4","Multiple","Multiple",0,0,0,0,0,0,107571,NA,667.68,NA,2054.99736072662,NA,34.294300095364,NA,6522.93125702753,NA,1837.00673000147,NA,89.4596303470794,NA
"801","XAIOV4959G","2012-12-27","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"3","Multiple","Multiple",0,0,0,0,0,0,4784,NA,169.48,NA,525.971257967656,NA,8.77356195793433,NA,1582.39279169717,NA,473.193653642842,NA,22.2315624640342,NA
"802","KOLLG0199Z","2012-12-27","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"3","Multiple","Multiple",0,0,0,0,0,0,11627,NA,257.16,NA,846.961700427321,NA,12.9861817551904,NA,2878.92088517505,NA,494.227388858102,NA,41.1717570536946,NA
"803","EJMLK0419P","2012-12-29","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"2","Multiple","Multiple",0,0,0,0,0,0,13146,NA,236.72,NA,1006.89985994584,NA,17.9994404113494,NA,836.370305277955,NA,534.587046904589,NA,40.4111751496491,NA
"804","DYMSE6713H","2012-12-29","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"2","Multiple","Multiple",0,0,0,0,0,0,18186,NA,437.76,NA,1197.96171119401,NA,19.7234344479169,NA,3714.30903395429,NA,984.551242601405,NA,57.8137301736196,NA
"805","OXZGR9538J","2012-12-31","Kenya","Chale Jeza",NA,NA,"Douglas","BMXCF8222V",1,1,NA,"Mwaroba Mkubwa",NA,"2","Multiple","Multiple",0,0,0,0,0,0,10808,NA,287.16,NA,568.645640234758,NA,11.6289733449666,NA,1383.72375765582,NA,890.00317842416,NA,27.4604816043916,NA
"806","JBWJJ8272N","2012-12-31","Kenya","Chale Jeza",NA,NA,"Douglas","ZLRUB8364Q",1,1,NA,"Chifimbon",NA,"2","Multiple","Multiple",0,0,0,0,0,0,29757,NA,775.64,NA,1610.33781472626,NA,32.2276259979244,NA,4821.3494655285,NA,2281.43719287677,NA,83.8968768833058,NA
"807","BDPCX4159Z","2012-01-23","Kenya","Mpunguti Ya Chini","-4.68155","39.4052","Ines","GQISF0270D",1,3,NA,"Lindini",NA,"1","Traditional","0",14140,0.777777777777778,0,0,0,0,18180,NA,373.2,NA,802.47254646231,NA,16.950257714588,NA,1048.80434810663,NA,551.780404094868,NA,33.3583842431609,NA
"808","XACFP8695C","2012-01-23","Kenya","Mpunguti Ya Juu","-4.69283","39.41849","Ines","CBBZT8790T",1,15,NA,"Kichwani",NA,"1","Traditional","0",32160,1,0,0,0,0,32160,NA,536,NA,1172.24241189575,NA,24.9250410564486,NA,723.125326919926,NA,566.504129540097,NA,45.7104262347168,NA
"809","GTOWJ0235T","2012-01-24","Kenya","Mpunguti Ya Juu","-4.70779",NA,"Ines","JZMEK0798C",1,10,NA,"Kijambani",NA,"1","Traditional","0",18680,0.444444444444444,0,0,0,0,42030,NA,906.4,NA,1394.01243717272,NA,25.5081215469815,NA,4289.99610213894,NA,2122.46043048129,NA,56.3731359332413,NA
"810","ZCDET0360Y","2012-01-24","Kenya","Mpunguti Ya Juu","-4.69283","39.41849","Ines","CBBZT8790T",1,15,NA,"Kichwani",NA,"1","Traditional","0",22560,1,0,0,0,0,22560,NA,376,NA,822.319303867165,NA,17.4847302933296,NA,507.267020376665,NA,397.39841922962,NA,32.06552288107,NA
"811","UBQXI8267Q","2012-01-25","Kenya","Mpunguti Ya Juu","-4.70779",NA,"Ines","JZMEK0798C",1,10,NA,"Kijambani",NA,"1","Traditional","0",29970,0.75,0,0,0,0,39960,NA,638.8,NA,1271.09171929113,NA,24.6046321709663,NA,2727.37599307184,NA,1218.61798631591,NA,53.3019634964112,NA
"812","UYFYS8204J","2012-01-25","Kenya","Mpunguti Ya Juu","-4.69283","39.41849","Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Traditional","0",0,0,0,0,0,0,3640,NA,343.2,NA,383.225050840222,NA,6.96061823823227,NA,3268.74502227015,NA,877.611296799811,NA,18.409574231699,NA
