"TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanLLopt","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"KTGGS9199F",2012-01-28,"Kenya","Bamburi",-4.06297,39.71379,"Mbaru","VTSZT8517P",1,6,3,"Nyali","<20","1","Multiple","Multiple","No",6560,0.6667,3280,0.3333,0,0,0,0,9840,"Catch",3.28,0.3964,286,95,1.09045469659977,0.944094422327741,2,28.28,27.7060975609756,NA,NA,NA,NA,654.857719116914,218.285906372305,6.65505812110685,0.437346910083331,14.8497784066049,4.94992613553497,0.150912382180944,19.2864830812973,3.73763748326902,1.24587916108967,0.037984120764929,76.6259438701659,299.017105903452,99.672368634484,3.0387917266611,0.957804735400235,397.228005806724,132.409335268908,4.0368699777106,0.720996495245483,355.245358650854,118.415119550285,3.6102170594599,0.80620335502112,31.0133263777352,10.3377754592451,0.315176081074545,9.23473981835142
"PZCMI0523X",2012-01-29,"Kenya","Bamburi",-4.06297,39.71379,"Mbaru","VTSZT8517P",1,6,3,"Nyali","<20","1","Multiple","Multiple","No",3600,0.4,3600,0.4,0,0,1800,0.2,9000,"Catch",3,0.4479,282,94,1.39281842798269,1.165876508318,2.3,28.902,27.95,NA,NA,NA,NA,655.140631852192,218.380210617397,7.27934035391325,0.43105248899249,13.5271923890518,4.50906412968395,0.150302137656132,20.8764680709767,2.9142479481491,0.971415982716365,0.0323805327572122,96.9032165500395,334.040248014969,111.346749338323,3.71155831127744,0.845407107910376,1081.46517907236,360.488393024121,12.0162797674707,0.261127223940979,545.550384221003,181.850128073668,6.06167093578892,0.517642381286637,29.1406196292409,9.71353987641362,0.323784662547121,9.69094012388908
"JPWZA1329J",2012-02-01,"Kenya","Bamburi",-4.06398,39.71272,"Mbaru","VTSZT8517P",1,6,3,"Nyali","<20","2","Gated","4","No",1600,1,0,0,0,0,0,0,1600,"Catch",0.5333,0.7867,160,53,1.10707369305086,1.06229192855309,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,349.923108028581,116.641036009527,21.8701942517863,0.457243309541397,7.44031076311898,2.48010358770633,0.465019422694937,21.5044781184553,2.20282204726318,0.734274015754395,0.137676377953949,72.6341014240284,145.58943892311,48.5298129743701,9.0993399326944,1.09898081333015,215.858306543262,71.9527688477539,13.4911441589538,0.741226976910121,169.105710310477,56.3685701034923,10.5691068944048,0.946153738429301,13.6449033536468,4.54830111788227,0.852806459602925,11.7259899797852
"HBRMY9441L",2012-02-05,"Kenya","Bamburi",-4.06297,39.71379,"Mbaru","VTSZT8517P",1,6,3,"Nyali","<20","4","Gated","4","No",1280,0.25,0,0,1280,0.25,1280,0.25,5120,"Catch",1.7067,0.3174,216,72,1.00269769347927,0.862700943505724,2.855,31.19,27.696875,48,0.344360355974606,0.444368,0.859479784421231,581.30826702163,193.769422340543,11.3536770902662,0.37157565487016,10.4319139624979,3.47730465416597,0.203748319580037,20.7056922417599,2.45338805460485,0.817796018201615,0.0479177354415009,88.0415145066767,242.922315203566,80.9741050678552,4.74457646881964,0.889173149115572,507.133560393294,169.044520131098,9.90495235143152,0.42592330082136,471.945788257344,157.315262752448,9.21769117690125,0.457679685621474,25.1266925971579,8.37556419905262,0.49075571478824,8.59643580884307
"QKZJD2140W",2012-02-06,"Kenya","Bamburi",-4.0631,39.71348,"Mbaru","VTSZT8517P",1,6,3,"Nyali","<20","1","Traditional","0","No",740,0.3333,0,0,0,0,740,0.333333333333333,2220,"Catch",0.74,0.7318,127,42,1.06503308541029,0.870394456298132,3.18999996185303,25.6633333333333,28.2189189189189,41,0.269736939820039,0.473803,0.826188977386661,449.092341498612,149.697447166204,20.2293847521897,0.283237962988939,8.23932776171878,2.74644258723959,0.371140890167513,15.4381526841293,1.57520248239916,0.525067494133053,0.0709550667747369,80.7515233256008,141.494125713333,47.164708571111,6.37360926636635,0.898977249823835,152.868621498246,50.9562071660821,6.88597394136245,0.832087048037253,347.839981070126,115.946660356709,15.6684676157714,0.365685392486139,17.5021768444371,5.8340589481457,0.788386344344014,7.26766739535198
"AJWWJ3525K",2012-02-07,"Kenya","Bamburi",-4.06297,39.71379,"Mbaru","VTSZT8517P",1,6,3,"Nyali","<20","1","Multiple","Multiple","No",8650,1,0,0,0,0,0,0,8650,"Catch",2.8833,0.4694,346,115,1.0690058958863,1.02576399557127,2,26.01,27.5,NA,NA,NA,NA,756.708721111806,252.236240370602,8.74807770071452,0.457243309541397,16.0896720252448,5.36322400841493,0.186007769077975,21.5044781184553,4.76360267720663,1.58786755906888,0.0550705511815796,72.6341014240284,314.837161671226,104.945720557075,3.63973597307776,1.09898081333015,466.793587899803,155.597862633268,5.39645766358154,0.741226976910121,365.691098546406,121.897032848802,4.22764275776192,0.946153738429301,29.5071035022612,9.8357011674204,0.34112258384117,11.7259899797852
"QBMCR6815K",2013-10-12,"Kenya","Bamburi",NA,NA,"Maureen","RSYQD1067M",3,35,20,"Kenyatta","<20","1","Gated","3","No",9000,0.9,0,0,0,0,0,0,10000,"Catch",0.5,0.8,193,10,0.770878568415398,0.709941935989171,2.096,29.738,27.562,48,0.344360355974606,0.444368,0.859479784421231,440.90733718725,22.0453668593625,4.4090733718725,0.437280089802904,9.10509746090269,0.455254873045134,0.0910509746090269,21.1749518143967,2.58633766580233,0.129316883290117,0.0258633766580233,74.5455640032175,182.490975808208,9.12454879041041,1.82490975808208,1.05649059711657,277.155401098977,13.8577700549488,2.77155401098977,0.695638617308229,226.901803052319,11.345090152616,2.26901803052319,0.849706778026545,16.8927324819064,0.84463662409532,0.168927324819064,11.4131920461362
"HHXJU5390D",2013-10-07,"Kenya","Bamburi",NA,NA,"Maureen","ZUBAW1884U",2,18,6,"Kenyatta","<20","1","Traditional","0","No",9240,1,0,0,0,0,0,0,9240,"Catch",1.54,0.4418,308,51,1.03585842624642,0.993957360049677,2,26.01,27.5,41,0.269736939820039,0.473803,0.826188977386661,673.601982955018,112.26699715917,7.29006475059543,0.457243309541397,14.322598219004,2.38709970316734,0.155006474231646,21.5044781184553,4.24043244098163,0.706738740163605,0.0458921259846497,72.6341014240284,280.259669926988,46.7099449878313,3.03311331089813,1.09898081333015,415.527240095779,69.2545400159631,4.49704805298462,0.741226976910121,325.528492347668,54.2547487246113,3.52303563146827,0.946153738429301,26.2664389557701,4.37773982596168,0.284268819867642,11.7259899797852
"PZVFJ4256S",2013-10-10,"Kenya","Bamburi",NA,NA,"Maureen","FPKFP7938A",1,7,2,"Kenyatta","<20","1","Traditional","0","No",2640,1,0,0,0,0,0,0,2640,"Catch",1.32,0.5215,132,66,0.835160856161173,0.801378121540052,2,26.01,27.5,41,0.269736939820039,0.473803,0.826188977386661,288.686564123579,144.34328206179,10.9350971258932,0.457243309541397,6.13825637957316,3.06912818978658,0.232509711347468,21.5044781184553,1.81732818899213,0.908664094496063,0.0688381889769745,72.6341014240284,120.111287111566,60.055643555783,4.5496699663472,1.09898081333015,178.083102898191,89.0415514490954,6.74557207947692,0.741226976910121,139.512211006143,69.7561055030717,5.2845534472024,0.946153738429301,11.2570452667586,5.62852263337931,0.426403229801463,11.7259899797852
"UZXUC5369U",2013-10-10,"Kenya","Bamburi",NA,NA,"Maureen","WJVOO8003D",1,13,7,"Kenyatta","<20","1","Gated","3","No",1000,0.3333,1000,0.3333,1000,0.3333,0,0,3000,"Catch",0.4286,0.8286,139,20,1.00875295521743,0.882856682199044,2.26,26.1233333333333,27.8,48,0.344360355974606,0.444368,0.859479784421231,472.731933006067,67.533133286581,15.7577311002022,0.294458635605252,9.30327952695191,1.3290399324217,0.310109317565064,14.9624656119095,1.85395208428153,0.264850297754505,0.0617984028093845,75.0828466281233,180.559297270378,25.7941853243397,6.01864324234594,0.770937869743452,246.063394481644,35.1519134973777,8.20211314938814,0.565707874969529,212.532137596702,30.361733942386,7.08440458655672,0.65495977019788,23.2244458585767,3.31777797979667,0.77414819528589,5.99368444989588
"AVIMM1427H",2013-10-10,"Kenya","Bamburi",NA,NA,"Maureen","ZUBAW1884U",2,18,12,"Kenyatta","<20","1","Gated","3","No",3900,0.6,0,0,0,0,0,0,6500,"Catch",0.5417,0.7833,249,21,1.11964653023958,1.01266788792588,2.67399997711182,27.72,27.7738461538462,48,0.344360355974606,0.444368,0.859479784421231,639.153854052661,53.2628211710551,9.83313621619479,0.38926464797551,11.7647892318952,0.980399102657935,0.180996757413773,21.1478501735913,3.47775865573265,0.289813221311054,0.0535039793189638,71.5403294561238,237.466590782462,19.7888825652052,3.65333216588403,1.04772633143969,1067.58933084902,88.9657775707518,16.4244512438311,0.233048413664959,486.917363959984,40.5764469966653,7.49103636861514,0.510969660183338,22.5116601414397,1.87597167845331,0.346333232945226,11.0520502902408
"DCQUG9316F",2013-10-07,"Kenya","Bamburi",NA,NA,"Maureen","RSYQD1067M",3,35,20,"Kenyatta","<20","1","Gated","3","No",17820,0.6,0,0,0,0,0,0,29700,"Catch",1.485,0.406,310,15,0.86355077642209,0.737225278437518,2.69866663614909,24.2066666666667,27.6060606060606,48,0.344360355974606,0.444368,0.859479784421231,863.279805396905,43.1639902698453,2.90666601143739,0.358632274338512,17.2593052282259,0.862965261411297,0.0581121388155756,17.9381496477436,3.38358173712557,0.169179086856278,0.0113925311014329,91.500671197916,374.033272002012,18.7016636001006,1.25937128620206,0.827733849298666,344.220733150469,17.2110366575235,1.15899236751,0.899422870802685,523.780091018085,26.1890045509043,1.76356933002722,0.591087758601558,39.7582689509949,1.98791344754974,0.133866225424225,7.78705935063737
"OGORR9065L",2013-10-08,"Kenya","Bamburi",NA,NA,"Maureen","ZUBAW1884U",2,18,12,"Kenyatta","<20","1","Gated","3","No",1770,1,0,0,0,0,0,0,1770,"Catch",0.1475,0.941,118,10,0.841634971325213,0.807590355040363,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,258.068292171078,21.5056910142565,14.5801295011909,0.457243309541397,5.48722918780025,0.457269098983354,0.310012948463291,21.5044781184553,1.6245812598566,0.135381771654717,0.0917842519692993,72.6341014240284,107.372211205794,8.94768426714949,6.06622662179627,1.09898081333015,159.195501075655,13.2662917563046,8.99409610596923,0.741226976910121,124.715461353977,10.3929551128314,7.04607126293653,0.946153738429301,10.0631162233145,0.838593018609543,0.568537639735283,11.7259899797852
"ZWIHC4393W",2013-10-02,"Kenya","Bamburi",NA,NA,"Maureen","AVBTU4204G",1,11,9,"Kenyatta","<20","1","Multiple","Multiple","No",2320,0.5918,220,0.0561,580,0.148,0,0,3920,"Catch",0.4356,0.9198,143,16,0.890407862725077,0.782393373243873,2.62249997138977,25.7275,27.7275,NA,NA,NA,NA,397.190093120235,44.132232568915,10.1324003346999,0.360532657990166,7.96028132700381,0.884475703000424,0.203068401199077,17.9893139598245,1.98203594021572,0.220226215579525,0.0505621413320338,72.2489421581397,147.272432162441,16.3636035736046,3.75694980006227,0.972347627436822,199.094596377026,22.1216218196696,5.07894378512823,0.719256085327506,226.370506279674,25.1522784755193,5.77475781325698,0.632591243238556,16.1077050236839,1.78974500263154,0.410910842440915,8.89015535046407
"IFCMN6419C",2013-10-09,"Kenya","Bamburi",NA,NA,"Maureen","FWTQV6608X",1,6,4,"Kenyatta","<20","1","Traditional","0","No",4080,0.8,0,0,0,0,0,0,5100,"Catch",1.275,0.5378,204,51,0.865587507506122,0.814375202718451,2.37399997711182,25.794,27.5588235294118,41,0.269736939820039,0.473803,0.826188977386661,476.456222859688,119.114055714922,9.34227887960172,0.428161057012947,9.93910913637555,2.48477728409389,0.194884492870109,20.524978365857,2.80834535132087,0.702086337830217,0.0550655951239386,72.6406386963952,187.103700290207,46.7759250725518,3.66870000569034,1.09030446583144,263.613062755612,65.9032656889031,5.16888358344338,0.773861499379195,253.730859139457,63.4327147848643,4.9751148850874,0.804001534113264,18.5844073660469,4.64610184151173,0.364400144432292,10.9769440575598
"RLKHB8868F",2013-10-01,"Kenya","Bamburi",NA,NA,"Maureen","FWTQV6608X",1,6,4,"Kenyatta","<20","1","Traditional","0","No",11800,0.8333,2360,0.1667,0,0,0,0,14160,"Catch",3.54,0.2832,397,99,1.07177715878177,0.950077518884697,2,27.6916666666667,27.765873015873,41,0.269736939820039,0.473803,0.826188977386661,949.664920272027,237.416230068007,6.7066731657629,0.417831586204467,23.2152568669237,5.80381421673092,0.163949554144941,17.0922080369202,5.47764642673975,1.36941160668494,0.0386839436916649,72.4398709020312,451.246514093851,112.811628523463,3.18676916732946,0.879341972971945,625.298385594802,156.324596398701,4.41594905081075,0.634577042162922,539.309752440961,134.82743811024,3.80868469237967,0.735755283868037,54.6618135284302,13.6654533821076,0.386029756556711,7.25918103309214
"ZLNIK5487S",2013-10-02,"Kenya","Bamburi",NA,NA,"Maureen","FWTQV6608X",1,6,2,"Kenyatta","<20","1","Gated","3","No",2920,0.3333,0,0,0,0,0,0,8760,"Catch",4.38,0.7519,269,134,1.11877354130189,0.98189760782218,3.03999999205271,36.1916666666667,27.7575342465753,48,0.344360355974606,0.444368,0.859479784421231,583.794176920004,291.897088460002,6.6643170881279,0.460436247271498,10.2340349609967,5.11701748049835,0.116826883116401,26.2653001503741,3.27574770362159,1.63787385181079,0.0373943801783286,82.0576015982004,266.220269757464,133.110134878732,3.03904417531351,1.00969020970825,1702.48195855184,851.24097927592,19.4347255542447,0.157887135690205,619.63097332426,309.81548666213,7.07341293749155,0.433806590651714,19.9680368462496,9.98401842312478,0.227945626098739,13.4615136214798
"DTUSW8883C",2013-10-11,"Kenya","Bamburi",NA,NA,"Maureen","ZUBAW1884U",2,18,12,"Kenyatta","<20","1","Gated","3","No",5700,1,0,0,0,0,0,0,5700,"Catch",0.475,0.81,228,19,0.912850238129654,0.875924923543778,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,498.640428940728,41.553369078394,8.74807770071452,0.457243309541397,10.6024428374446,0.883536903120379,0.186007769077975,21.5044781184553,3.13902141735004,0.261585118112503,0.0550705511815796,72.6341014240284,207.464950465432,17.2887458721194,3.63973597307776,1.09898081333015,307.598086824148,25.6331739020123,5.39645766358154,0.741226976910121,240.975637192429,20.0813030993691,4.22764275776192,0.946153738429301,19.4439872789467,1.62033227324556,0.34112258384117,11.7259899797852
"PGOMZ5249F",2013-10-12,"Kenya","Bamburi",NA,NA,"Maureen","FWTQV6608X",1,6,4,"Kenyatta","<20","1","Traditional","0","No",13680,1,0,0,0,0,0,0,13680,"Catch",3.42,0.2397,388,97,1.02614725350036,0.984639009799211,2,26.01,27.5,41,0.269736939820039,0.473803,0.826188977386661,848.563536969309,212.140884242327,6.20294983164699,0.457243309541397,18.0427536005635,4.51068840014088,0.13189147368833,21.5044781184553,5.34184346461322,1.33546086615331,0.0390485633378159,72.6341014240284,353.054389388543,88.2635973471357,2.58080693997473,1.09898081333015,523.456393367409,130.864098341852,3.82643562403077,0.741226976910121,410.081347502906,102.520336875727,2.99767066888089,0.946153738429301,33.0888906325935,8.27222265814837,0.241877855501414,11.7259899797852
"DOPMO3498K",2013-10-01,"Kenya","Bamburi",NA,NA,"Maureen","RSYQD1067M",3,35,20,"Kenyatta","<20","1","Gated","3","No",3200,1,0,0,0,0,0,0,3200,"Catch",0.16,0.936,155,8,0.939169675521361,0.856840825530946,2,25.4125,27.5,48,0.344360355974606,0.444368,0.859479784421231,342.891383564459,17.144569178223,10.7153557363894,0.45262146393604,7.29057698885732,0.364528849442866,0.227830530901791,21.287752702866,2.08423675470662,0.104211837735331,0.0651323985845817,74.463709388834,146.090679618211,7.30453398091056,4.5653337380691,1.06235387778053,206.691048341248,10.3345524170624,6.45909526066399,0.750879156332713,167.897484090034,8.39487420450168,5.24679637781355,0.924373589283656,13.7882408021887,0.689412040109435,0.430882525068397,11.255968199755
"XGFFN2100Y",2013-10-01,"Kenya","Bamburi",NA,NA,"Maureen","WJVOO8003D",1,13,7,"Kenyatta","<20","1","Multiple","Multiple","No",6770,1,0,0,0,0,0,0,6770,"Catch",0.9671,0.822,354,51,0.912850238129654,0.875924923543778,2,26.01,27.5,NA,NA,NA,NA,774.204876513235,110.600696644748,11.4358179691763,0.457243309541397,16.4616875634008,2.35166965191439,0.243156389415078,21.5044781184553,4.8737437795698,0.696249111367114,0.0719903069360383,72.6341014240284,322.116633617382,46.0166619453403,4.75800049656398,1.09898081333015,477.586503226966,68.226643318138,7.05445351886213,0.741226976910121,374.14638406193,53.4494834374186,5.52653447654254,0.946153738429301,30.1893486699435,4.31276409570622,0.445928340767261,11.7259899797852
"IHDUQ4550S",2013-10-01,"Kenya","Bamburi",NA,NA,"Maureen","FPKFP7938A",1,7,5,"Kenyatta","<20","1","Gated","3","No",15040,1,0,0,0,0,0,0,15040,"Catch",3.008,0.2031,376,75,0.888572306264504,0.852629047917614,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,822.319303867165,164.463860773433,5.46754856294658,0.457243309541397,17.4847302933296,3.49694605866592,0.116254855673734,21.5044781184553,5.17663181106848,1.0353263622137,0.0344190944884872,72.6341014240284,342.135181469309,68.4270362938619,2.2748349831736,1.09898081333015,507.267020376665,101.453404075333,3.37278603973846,0.741226976910121,397.39841922962,79.4796838459241,2.6422767236012,0.946153738429301,32.06552288107,6.413104576214,0.213201614900731,11.7259899797852
"KNVKA0359L",2013-10-04,"Kenya","Bamburi",NA,NA,"Maureen","AVBTU4204G",1,11,9,"Kenyatta","<20","1","Traditional","0","No",7320,1,0,0,0,0,0,0,7320,"Catch",0.8133,0.7052,244,27,0.916087295711674,0.879031040293933,2,26.01,27.5,41,0.269736939820039,0.473803,0.826188977386661,533.632739743586,59.2925266381762,7.29006475059543,0.457243309541397,11.3464739137565,1.26071932375072,0.155006474231646,21.5044781184553,3.35930362207636,0.373255958008484,0.0458921259846497,72.6341014240284,222.023894357743,24.6693215953048,3.03311331089813,1.09898081333015,329.183917478474,36.5759908309415,4.49704805298462,0.741226976910121,257.886208223477,28.6540231359419,3.52303563146827,0.946153738429301,20.8084776143114,2.31205306825682,0.284268819867642,11.7259899797852
"NKNXD0023E",2013-10-03,"Kenya","Bamburi",NA,NA,"Maureen","FWTQV6608X",1,6,4,"Kenyatta","<20","1","Traditional","0","No",39780,1,0,0,0,0,0,0,39780,"Catch",9.945,2.6051,612,153,0.983069487216551,0.943303763816376,2,26.01,27.5,41,0.269736939820039,0.473803,0.826188977386661,1338.45588820932,334.61397205233,3.36464526950559,0.457243309541397,28.4591886689301,7.11479716723253,0.0715414496453749,21.5044781184553,8.42579433078168,2.10644858269542,0.0211809812236845,72.6341014240284,556.879603880897,139.219900970224,1.39989845118375,1.09898081333015,825.658022527976,206.414505631994,2.07556063983905,0.741226976910121,646.829341937574,161.707335484393,1.62601644529305,0.946153738429301,52.191755327699,13.0479388319248,0.131200993785065,11.7259899797852
"EEBIU0510T",2013-10-05,"Kenya","Bamburi",NA,NA,"Maureen","FWTQV6608X",1,6,4,"Kenyatta","<20","1","Multiple","Multiple","No",17760,1,0,0,0,0,0,0,17760,"Catch",4.44,0.1829,416,104,0.924503645424926,0.887106943844337,2,26.01,27.5,NA,NA,NA,NA,909.80008087431,227.450020218578,5.12274820312112,0.457243309541397,19.3448079841094,4.83620199602734,0.108923468378994,21.5044781184553,5.72733732288428,1.43183433072107,0.0322485209621863,72.6341014240284,378.532541200087,94.6331353000218,2.13137692117166,1.09898081333015,561.23159701248,140.30789925312,3.16008782101622,0.741226976910121,439.67484680724,109.91871170181,2.47564665995067,0.946153738429301,35.4767487194817,8.86918717987042,0.1997564680151,11.7259899797852
"UMNUJ0427O",2013-10-11,"Kenya","Bamburi",NA,NA,"Maureen","FWTQV6608X",1,6,4,"Kenyatta","<20","1","Traditional","0","No",4760,1,0,0,0,0,0,0,4760,"Catch",1.19,0.5686,136,34,0.668683609085856,0.641634974389211,2,26.01,27.5,41,0.269736939820039,0.473803,0.826188977386661,297.434641824294,74.3586604560734,6.2486269290818,0.457243309541397,6.32426414865114,1.58106603716278,0.132862692198553,21.5044781184553,1.87239874017371,0.468099685043426,0.0393361079868426,72.6341014240284,123.751023084644,30.937755771161,2.59981140934126,1.09898081333015,183.479560561772,45.8698901404431,3.85461261684396,0.741226976910121,143.739853763905,35.9349634409763,3.0197448269728,0.946153738429301,11.5981678505998,2.89954196264994,0.243658988457979,11.7259899797852
