"","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"934","IMAJI8206X",2012-03-23,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",4410,0.5,0,0,0,0,0,0,8820,"Catch",NA,NA,0,NA,0.916121387291805,NA,NA,NA,NA,NA,NA,NA,421.280374182172,NA,4.77642147598835,0,9.36360878124204,NA,0.10616336486669,0,2.58477645856151,NA,0.0293058555392461,0,182.817980571389,NA,2.07276621963026,0,265.179357978804,NA,3.00656868456694,0,214.386121724688,NA,2.43068165220735,0,18.7956951359192,NA,0.213103119454866,0
"935","EKOWI3606E",2012-03-24,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",28800,0.6154,0,0,0,0,0,0,46800,"Catch",NA,NA,0,NA,0.925689188835906,NA,NA,NA,NA,NA,NA,NA,1220.21577283762,NA,2.60729865990944,0,26.2505107627209,NA,0.0560908349630788,0,7.18394243153446,NA,0.0153503043408856,0,555.241239343497,NA,1.18641290458012,0,777.914891132372,NA,1.6622113058384,0,727.388496608344,NA,1.5542489243768,0,53.0831626000119,NA,0.113425561111137,0
"936","ICEVH1598Y",2012-03-24,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,2,NA,"Majimbani",NA,"1","Gated","3","No",63440,0.9286,0,0,0,0,0,0,68320,"Catch",NA,NA,0,NA,0.955067251841383,NA,NA,NA,NA,NA,NA,NA,2034.45532454066,NA,2.9778327349834,0,43.2639318004701,NA,0.0633254271084165,0,12.2344191713935,NA,0.0179075222063722,0,897.904602354212,NA,1.31426317674797,0,1274.19776683654,NA,1.86504356972562,0,1200.85932410888,NA,1.75769807392985,0,82.3474813114824,NA,0.120532027680741,0
"937","ZXGIY1681L",2012-03-25,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",1150,0.2,0,0,0,0,0,0,5750,"Catch",NA,NA,0,NA,0.799129060007682,NA,NA,NA,NA,NA,NA,NA,78.7326993064307,NA,1.36926433576401,0,1.67406992170177,NA,0.0291142595078569,0,0.495634960634216,NA,0.00861973844581246,0,32.7576237576998,NA,0.569697804481736,0,48.5681189722339,NA,0.844662938647545,0,38.0487848198573,NA,0.661717996867083,0,3.07010325457053,NA,0.0533931000794875,0
"938","OOCFC7966Z",2012-03-25,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,2,NA,"Majimbani",NA,"1","Gated","3","No",23520,0.8889,0,0,0,0,0,0,26460,"Catch",NA,NA,0,NA,0.919710876585105,NA,NA,NA,NA,NA,NA,NA,1058.51740178646,NA,4.00044369533808,0,22.5069400584349,NA,0.0850602420953701,0,6.66353669297113,NA,0.0251834342137987,0,440.408052742409,NA,1.6644295266153,0,652.971377293366,NA,2.46776786581015,0,511.544773689192,NA,1.93327578869687,0,41.2758326447816,NA,0.155993320652992,0
"939","FBPTW3963A",2012-03-26,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,2,NA,"Majimbani",NA,"1","Gated","3","No",13050,0.625,0,0,0,0,0,0,20880,"Catch",NA,NA,0,NA,0.888899873420799,NA,NA,NA,NA,NA,NA,NA,1178.07981736721,NA,5.6421447191916,0,22.8316929375561,NA,0.109347188398257,0,5.72600734786243,NA,0.0274234068384216,0,484.911640328593,NA,2.32237375636299,0,704.560621091917,NA,3.37433247649386,0,653.102693546164,NA,3.1278864633437,0,49.950038503413,NA,0.239224322334354,0
"940","BPNSN7814B",2012-03-28,"Kenya","Mpunguti Ya Chini",-4.67885,3940402,"Ines","OOMEW4983Z",1,3,NA,"Vilangoni",NA,"1","Traditional","0","No",17840,0.8889,0,0,0,0,0,0,20070,"Catch",NA,NA,0,NA,0.856978621602485,NA,NA,NA,NA,NA,NA,NA,987.539767985415,NA,4.92047716983266,0,19.8870638009203,NA,0.0990885092223236,0,5.55439739455757,NA,0.0276751240386526,0,397.42519564525,NA,1.98019529469482,0,2011.13995575679,NA,10.0206275822461,0,526.878068169462,NA,2.62520213338048,0,46.3678651190343,NA,0.231030718081885,0
"941","YQNZE3730L",2012-03-28,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,5,NA,"Kichwani",NA,"1","Traditional","0","No",65280,0.15,0,0,0,0,0,0,435200,"Catch",NA,NA,0,NA,1.06279800459969,NA,NA,NA,NA,NA,NA,NA,4619.33632255308,NA,1.06142838293959,0,73.314260368008,NA,0.0168461076213254,0,15.2183026541362,NA,0.00349685263192468,0,2036.75056590176,NA,0.468003346944337,0,8006.70427789215,NA,1.83977579914801,0,3898.30278565836,NA,0.895749720969291,0,156.112972193318,NA,0.0358715469194204,0
"942","YEVYI1263S",2012-03-28,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",10000,0.5,0,0,0,0,0,0,20000,"Catch",NA,NA,0,NA,0.951945234597067,NA,NA,NA,NA,NA,NA,NA,957.121685220379,NA,4.7856084261019,0,20.6182873965828,NA,0.103091436982914,0,5.11152765775387,NA,0.0255576382887694,0,456.757062768589,NA,2.28378531384295,0,758.219188457257,NA,3.79109594228629,0,550.884695039629,NA,2.75442347519814,0,45.4388442225493,NA,0.227194221112747,0
"943","QASAX2573Z",2012-03-29,"Kenya","Mpunguti Ya Chini",-4.67885,3940402,"Ines","OOMEW4983Z",1,2,NA,"Vilangoni",NA,"1","Traditional","0","No",14850,0.9,0,0,0,0,0,0,16500,"Catch",NA,NA,0,NA,0.733455837309785,NA,NA,NA,NA,NA,NA,NA,677.182155369512,NA,4.10413427496674,0,14.3973270452757,NA,0.0872565275471255,0,3.79228028628871,NA,0.0229835168865983,0,303.45274218122,NA,1.83910752837103,0,387.148455299389,NA,2.34635427454175,0,341.128428119218,NA,2.06744501890435,0,29.0504170076619,NA,0.176063133379769,0
"944","BAMXZ1564K",2012-03-29,"Kenya","Mpunguti Ya Chini",-4.68155,39.4052,"Ines","GQISF0270D",1,4,NA,"Lindini",NA,"1","Traditional","0","No",24240,0.9231,0,0,0,0,0,0,26260,"Catch",NA,NA,0,NA,0.664560904906792,NA,NA,NA,NA,NA,NA,NA,882.006755523248,NA,3.35874621295982,0,18.599571486488,NA,0.0708285281282863,0,5.32834214210722,NA,0.0202907164589003,0,367.745256320962,NA,1.40040082376604,0,539.050790426037,NA,2.05274482264294,0,426.938346564713,NA,1.62581243931726,0,35.2281591220587,NA,0.134151405643788,0
"945","MGKOR0394P",2012-03-29,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,5,NA,"Kichwani",NA,"1","Multiple","Multiple","No",56800,0.2857,0,0,0,0,0,0,198800,"Catch",NA,NA,0,NA,0.904259869715931,NA,NA,NA,NA,NA,NA,NA,2554.80709721137,NA,1.28511423400974,0,47.2411415343822,NA,0.0237631496651822,0,10.7382672242401,NA,0.00540154286933605,0,1305.8885057466,NA,0.656885566270926,0,3807.76261134473,NA,1.91537354695409,0,2517.71720894911,NA,1.26645734856595,0,94.9322702372142,NA,0.0477526510247557,0
"946","HZAGU1665Q",2012-03-29,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,9,NA,"Majimbani",NA,"1","Multiple","Multiple","Yes",63700,0.7647,0,0,0,0,0,0,83300,"Catch",NA,NA,0,NA,0.950609419333948,NA,NA,NA,NA,NA,NA,NA,2013.62211531721,NA,2.41731346376615,0,40.1534734731978,NA,0.0482034495476564,0,11.3215095828928,NA,0.0135912479986708,0,900.035786922511,NA,1.08047513436076,0,2077.30986346648,NA,2.49376934389733,0,1291.6669293511,NA,1.5506205634467,0,74.7350469920004,NA,0.0897179435678276,0
"947","JEGCE3782P",2012-03-31,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",1850,0.25,0,0,0,0,0,0,7400,"Catch",NA,NA,0,NA,0.972250192753126,NA,NA,NA,NA,NA,NA,NA,482.29054874318,NA,6.51743984788082,0,15.936626828519,NA,0.215359822007014,0,4.86374471071301,NA,0.0657262798745001,0,333.749573815251,NA,4.51012937588178,0,1115.9635543756,NA,15.0805885726433,0,393.24947279178,NA,5.31418206475378,0,31.085116395534,NA,0.420069140480189,0
"948","MDBBI8298C",2012-03-31,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,4830,"Catch",NA,NA,0,NA,1.36856437210168,NA,NA,NA,NA,NA,NA,NA,705.696218008225,NA,14.6106877434415,0,14.0776844752468,NA,0.291463446692481,0,2.11807011929495,NA,0.0438523834222556,0,295.342639830009,NA,6.11475444782626,0,591.41465986963,NA,12.244609935189,0,460.362835882413,NA,9.53132165388018,0,34.5530621164282,NA,0.715384308828741,0
"949","QKZVP4709D",2012-03-31,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,1,NA,"Majimbani",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,3120,"Catch",NA,NA,0,NA,0.995099131825874,NA,NA,NA,NA,NA,NA,NA,401.731966666021,NA,12.8760245726289,0,6.19760839490829,NA,0.198641294708599,0,0.939266460750003,NA,0.0301046942548078,0,151.902846255059,NA,4.86868096971343,0,218.354413055288,NA,6.99853887997718,0,275.820307935851,NA,8.84039448512344,0,18.2613570762323,NA,0.585299906289496,0
"950","IJMNE9423J",2012-04-01,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",2640,0.6667,0,0,0,0,0,0,3960,"Catch",NA,NA,0,NA,1.09788901313769,NA,NA,NA,NA,NA,NA,NA,521.563907793729,NA,13.1708057523669,0,11.3977406839435,NA,0.287821734443019,0,2.64650724939228,NA,0.0668309911462696,0,243.314333228347,NA,6.14430134415017,0,330.381694593784,NA,8.34297208570162,0,275.994841680507,NA,6.96956670910371,0,25.0044579508779,NA,0.631425705830249,0
"951","BQTSX2829Q",2012-04-01,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,1,NA,"Majimbani",NA,"1","Gated","3","No",670,0.3333,0,0,0,0,0,0,2010,"Catch",NA,NA,0,NA,0.881442501030153,NA,NA,NA,NA,NA,NA,NA,270.473555353242,NA,13.4563957887185,0,5.65857541123293,NA,0.281521164737957,0,1.37262722789854,NA,0.0682899118357484,0,125.208953394058,NA,6.22930116388348,0,172.842537075802,NA,8.59913119780108,0,184.886977325366,NA,9.19835708086397,0,9.73785079593187,NA,0.484470188852332,0
"952","ZKMRM6525U",2012-04-02,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",2320,0.5,0,0,0,0,0,0,4640,"Catch",NA,NA,0,NA,1.13729702740501,NA,NA,NA,NA,NA,NA,NA,458.069340615661,NA,9.87218406499268,0,10.1773375311726,NA,0.219339170930443,0,2.54977601644393,NA,0.0549520693199124,0,211.280765751917,NA,4.55346477913614,0,290.930095530927,NA,6.27004516230445,0,291.696820535795,NA,6.28656940809904,0,21.5258187035668,NA,0.463918506542387,0
"953","BWXBM8453W",2012-04-02,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,2,NA,"Majimbani",NA,"1","Gated","3","No",11400,0.6667,0,0,0,0,0,0,17100,"Catch",NA,NA,0,NA,0.982974786038329,NA,NA,NA,NA,NA,NA,NA,1068.87949296911,NA,6.2507572688252,0,21.0230221337462,NA,0.122941649904949,0,6.10450942253537,NA,0.0356988855119028,0,524.723091954189,NA,3.06855609329935,0,1854.71037910908,NA,10.8462595269537,0,876.226809546064,NA,5.12413338915827,0,38.573404647076,NA,0.225575465772374,0
"954","YGAMB1842K",2012-04-03,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",4540,0.5,0,0,0,0,0,0,9080,"Catch",NA,NA,0,NA,0.910474378093271,NA,NA,NA,NA,NA,NA,NA,880.525558698699,NA,9.6974180473425,0,12.7123642848321,NA,0.14000401194749,0,4.11404247470176,NA,0.0453088378271119,0,420.088037203156,NA,4.62652023351493,0,3472.21069430349,NA,38.2402058843997,0,1262.83068244781,NA,13.9078268992049,0,18.7210376388938,NA,0.206178828622178,0
"955","HZECY9360A",2012-04-03,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",7440,0.8,0,0,0,0,0,0,9300,"Catch",NA,NA,0,NA,0.884783878669382,NA,NA,NA,NA,NA,NA,NA,739.876244151362,NA,7.95565853926196,0,16.0852000220263,NA,0.172959140021788,0,4.42660078818359,NA,0.047597857937458,0,346.890692344035,NA,3.73000744455951,0,507.772802409079,NA,5.45992260654924,0,506.334223963199,NA,5.44445402110967,0,33.2721986391544,NA,0.357765576765101,0
"956","CKQVW6558Z",2012-04-04,"Kenya","Mpunguti Ya Chini",-4.68155,39.4052,"Ines","GQISF0270D",1,4,NA,"Lindini",NA,"1","Traditional","0","No",25020,0.6667,0,0,0,0,0,0,37530,"Catch",NA,NA,0,NA,0.807604948358056,NA,NA,NA,NA,NA,NA,NA,1155.88472500527,NA,3.0798953504004,0,19.6596076934101,NA,0.0523837135449243,0,10.7352642901403,NA,0.028604487850094,0,744.12010419361,NA,1.98273409057716,0,8836.02337787866,NA,23.5438938925624,0,2185.79616964541,NA,5.82413048133603,0,39.980961646768,NA,0.106530673186166,0
"957","DZQDO4365H",2012-04-04,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",680,0.25,0,0,0,0,0,0,2720,"Catch",NA,NA,0,NA,0.929273881526497,NA,NA,NA,NA,NA,NA,NA,314.175754713783,NA,11.5505792174185,0,5.46915117758409,NA,0.201071734470003,0,1.20890679387233,NA,0.0444451027158943,0,127.05990464183,NA,4.67132002359668,0,167.742095921186,NA,6.16698882063182,0,215.076617889159,NA,7.90722859886612,0,11.1475520675616,NA,0.409836473072117,0
"958","ILGAF2302Z",2012-04-04,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,1,NA,"Majimbani",NA,"1","Gated","3","No",470,1,0,0,0,0,0,0,470,"LowNoCatch",NA,NA,0,NA,1.05657559477134,NA,NA,NA,NA,NA,NA,NA,205.579825966791,NA,43.7403885035726,0,4.3711825733324,NA,0.930038845389873,0,1.29415795276712,NA,0.275352755907898,0,85.5337953673274,NA,18.1986798653888,0,126.816755094166,NA,26.9822883179077,0,99.3496048074051,NA,21.1382137888096,0,8.0163807202675,NA,1.70561291920585,0
"959","JCSFE3613W",2012-04-05,"Kenya","Mpunguti Ya Chini",-4.67885,3940402,"Ines","OOMEW4983Z",1,2,NA,"Vilangoni",NA,"1","Traditional","0","No",7000,1,0,0,0,0,0,0,7000,"Catch",NA,NA,0,NA,0.482839508934111,NA,NA,NA,NA,NA,NA,NA,306.182719525008,NA,4.37403885035726,0,6.51027191772911,NA,0.0930038845389873,0,1.92746929135529,NA,0.0275352755907898,0,127.390759057722,NA,1.81986798653888,0,188.876018225354,NA,2.69822883179077,0,147.967496521667,NA,2.11382137888096,0,11.939290434441,NA,0.170561291920585,0
"960","IVBNQ5868Z",2012-04-05,"Kenya","Mpunguti Ya Chini",-4.68155,39.4052,"Ines","GQISF0270D",1,4,NA,"Lindini",NA,"1","Traditional","0","No",2020,0.5,0,0,0,0,0,0,4040,"Catch",NA,NA,0,NA,0.91583342418526,NA,NA,NA,NA,NA,NA,NA,470.901309746603,NA,11.6559730135298,0,8.26698312647256,NA,0.204628295209717,0,2.3921316676054,NA,0.0592111798912228,0,182.914563740468,NA,4.52758821139771,0,476.228236891906,NA,11.7878276458393,0,313.170836192655,NA,7.75175337110533,0,16.8002183196614,NA,0.41584698811043,0
"961","VFXEL8435G",2012-04-05,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",22800,0.7273,0,0,0,0,0,0,31350,"Catch",NA,NA,0,NA,0.977367538880703,NA,NA,NA,NA,NA,NA,NA,1114.17026161086,NA,3.55397212635045,0,23.6861210116834,NA,0.0755538150292932,0,5.61419720022638,NA,0.0179081250405945,0,528.102409254647,NA,1.68453719060493,0,596.345187589107,NA,1.90221750427147,0,579.684165829394,NA,1.84907229929631,0,51.3094901449058,NA,0.163666635230959,0
"962","VRXES0605J",2012-04-05,"Kenya","Mpunguti Ya Juu",-4.70227,39.4189,"Ines","VECUH1858E",1,3,NA,"Majimbani",NA,"1","Gated","3","No",2400,0.5,0,0,0,0,0,0,4800,"Catch",NA,NA,0,NA,0.829975806409967,NA,NA,NA,NA,NA,NA,NA,592.169419450763,NA,12.3368629052242,0,10.6588390037914,NA,0.222059145912321,0,2.80892138325411,NA,0.0585191954844606,0,223.663217412846,NA,4.65965036276763,0,569.303222936249,NA,11.8604838111719,0,389.037312932882,NA,8.10494401943505,0,19.3316316701056,NA,0.402742326460533,0
"963","LSMSC6063H",2012-04-05,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Traditional","0","No",6140,0.4,0,0,0,0,0,0,15350,"Catch",NA,NA,0,NA,1.38288248628993,NA,NA,NA,NA,NA,NA,NA,1039.92169254633,NA,6.77473415339628,0,28.1120577637997,NA,0.183140441457978,0,5.55265315943927,NA,0.0361736362178454,0,544.088888847214,NA,3.54455302180596,0,719.86144177483,NA,4.68965108648098,0,662.097786302627,NA,4.31334062737868,0,75.5487186982896,NA,0.49217406318104,0
"964","BWBPD3330X",2012-04-08,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",7400,0.5714,0,0,0,0,0,0,12950,"Catch",NA,NA,0,NA,0.976531505001281,NA,NA,NA,NA,NA,NA,NA,744.739713061646,NA,5.75088581514785,0,15.8331590423141,NA,0.122263776388526,0,4.0069941358609,NA,0.0309420396591575,0,341.27028388145,NA,2.63529176742433,0,415.139133696165,NA,3.20570759610938,0,379.981548072248,NA,2.93422044843435,0,32.8677656169423,NA,0.253805139899168,0
"965","IYQGH5489M",2012-04-08,"Kenya","Mpunguti Ya Chini",-4.67866,39.40657,"Ines","VECUH1858E",1,3,NA,"Kijamba cha kasa",NA,"1","Gated","3","No",1300,0.6667,0,0,0,0,0,0,1950,"Catch",NA,NA,0,NA,0.919950515152659,NA,NA,NA,NA,NA,NA,NA,238.608239725889,NA,12.236319985943,0,4.83745356254002,NA,0.248074541668719,0,1.00902917437825,NA,0.0517450858655511,0,122.444800459798,NA,6.2792205363999,0,127.721795509904,NA,6.54983566717458,0,126.36527059364,NA,6.48027028685336,0,10.5561811235076,NA,0.541342621718338,0
"966","YDQJQ7994S",2012-04-08,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",18180,1,0,0,0,0,0,0,18180,"Catch",NA,NA,0,NA,0.764377197034335,NA,NA,NA,NA,NA,NA,NA,883.555847772167,NA,4.86004316706362,0,18.7867846768754,NA,0.103337649487764,0,5.56212566933954,NA,0.0305947506564331,0,367.613333280854,NA,2.02207554059876,0,545.042224021735,NA,2.99803203532308,0,426.991918533954,NA,2.34869042097884,0,34.4533809679582,NA,0.189512546578428,0
"967","YNNVX4601R",2012-04-09,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",3630,0.75,0,0,0,0,0,0,4840,"Catch",NA,NA,0,NA,0.891146776287745,NA,NA,NA,NA,NA,NA,NA,557.838864975832,NA,11.5255963837982,0,10.3355640782223,NA,0.213544712359966,0,2.89149520507014,NA,0.0597416364683913,0,223.874482858486,NA,4.6255058441836,0,339.968814507161,NA,7.02414906006531,0,304.997853080246,NA,6.30160853471582,0,18.5162050850188,NA,0.382566220764851,0
"968","WKRTN2609C",2012-04-09,"Kenya","Mpunguti Ya Chini",-4.67866,39.40657,"Ines","VECUH1858E",1,3,NA,"Kijamba cha kasa",NA,"1","Gated","3","No",790,0.25,0,0,0,0,0,0,3160,"Catch",NA,NA,0,NA,0.996035683170268,NA,NA,NA,NA,NA,NA,NA,345.734473538059,NA,10.9409643524702,0,6.53115943034149,NA,0.206682260453845,0,1.40932684402614,NA,0.044598950760321,0,149.539449237561,NA,4.73226105182157,0,161.604055263155,NA,5.11405238174542,0,237.031939908201,NA,7.50101075658865,0,15.0336157142712,NA,0.4757473327301,0
"969","BWYYH9889C",2012-04-09,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",1860,0.5,0,0,0,0,0,0,3720,"Catch",NA,NA,0,NA,0.722235766610575,NA,NA,NA,NA,NA,NA,NA,375.579182227622,NA,10.0962145760113,0,8.42377392526767,NA,0.226445535625475,0,2.25246954756337,NA,0.0605502566549292,0,173.586284442042,NA,4.66629796887209,0,215.732170821514,NA,5.79925190380414,0,297.860599495047,NA,8.00700536277009,0,18.225269962532,NA,0.489926611896022,0
"970","QTSRX4836F",2012-04-10,"Kenya","Mpunguti Ya Juu",-4.70633,39.40121,"Ines","JZMEK0798C",1,1,NA,"Kivindani",NA,"1","Gated","3","No",31440,0.6667,0,0,0,0,0,0,47160,"Catch",NA,NA,0,NA,0.784022934370616,NA,NA,NA,NA,NA,NA,NA,1589.68819694921,NA,3.37084011227568,0,32.7166584523221,NA,0.0693737456580197,0,8.19909228367581,NA,0.0173856918653007,0,1060.31313155977,NA,2.24833149185702,0,3601.50948938828,NA,7.63678856952562,0,1308.00638715024,NA,2.77355043924987,0,72.8247619024141,NA,0.15442061472098,0
"971","QIIGD0824X",2012-04-10,"Kenya","Mpunguti Ya Chini",-4.67866,39.40657,"Ines","VECUH1858E",1,3,NA,"Kijamba cha kasa",NA,"1","Gated","3","No",7400,0.2,0,0,0,0,0,0,37000,"Catch",NA,NA,0,NA,1.22699613923198,NA,NA,NA,NA,NA,NA,NA,1167.01005522778,NA,3.15408123034536,0,26.1317881419408,NA,0.0706264544376777,0,4.4600661153904,NA,0.0120542327442984,0,641.800905887368,NA,1.73459704293883,0,1486.60588032987,NA,4.01785373062127,0,858.620525335233,NA,2.32059601441955,0,75.348178295504,NA,0.203643725122984,0
"972","YYDUU6951L",2012-04-10,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",4380,0.6,0,0,0,0,0,0,7300,"Catch",NA,NA,0,NA,0.836119645690098,NA,NA,NA,NA,NA,NA,NA,505.958704525001,NA,6.93094115787673,0,11.3942266386865,NA,0.156085296420363,0,2.76922138718936,NA,0.0379345395505391,0,280.812170360722,NA,3.84674205973592,0,404.565440894246,NA,5.54199234101706,0,512.312126801034,NA,7.01797433974019,0,27.6879856358714,NA,0.379287474463992,0
"973","AUAIN3899R",2012-04-11,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",2160,0.5,0,0,0,0,0,0,4320,"Catch",NA,NA,0,NA,0.946348681448471,NA,NA,NA,NA,NA,NA,NA,407.707408661888,NA,9.43767149680297,0,6.85476595563442,NA,0.158675137861908,0,1.67107726552704,NA,0.0386823441094222,0,131.695970586824,NA,3.04851783765796,0,195.337037111077,NA,4.52169067386752,0,145.684847985456,NA,3.37233444410777,0,14.4848072905306,NA,0.335296465058579,0
"974","EZSJU4773D",2012-04-12,"Kenya","Mpunguti Ya Chini",-4.68155,39.4052,"Ines","GQISF0270D",1,5,NA,"Lindini",NA,"1","Traditional","0","No",26910,0.5625,0,0,0,0,0,0,47840,"Catch",NA,NA,0,NA,0.954146807704708,NA,NA,NA,NA,NA,NA,NA,1271.14272229956,NA,2.65707090781681,0,22.7847229758935,NA,0.0476269292974363,0,4.72673492075202,NA,0.00988029874739134,0,555.143387495386,NA,1.16041677988166,0,1342.22583838532,NA,2.80565601669172,0,888.373718360192,NA,1.85696847483318,0,49.9478792457408,NA,0.104406102102301,0
"975","CXMWB5084J",2012-04-12,"Kenya","Mpunguti Ya Chini",-4.68155,39.4052,"Ines","TXIJR5872L",1,4,NA,"Lindini",NA,"1","Traditional","0","No",3840,0.3333,0,0,0,0,0,0,11520,"Catch",NA,NA,0,NA,0.950959050652803,NA,NA,NA,NA,NA,NA,NA,1244.24279239802,NA,10.8007186840106,0,11.2013662057484,NA,0.0972340816471215,0,3.37685808159864,NA,0.0293130041805438,0,233.670578731654,NA,2.02839044037894,0,437.406358851954,NA,3.79693019836766,0,532.291588702139,NA,4.62058670748385,0,21.6614160259148,NA,0.188033125224955,0
"976","OWCHE9264Y",2012-04-12,"Kenya","Mpunguti Ya Chini",-4.68155,39.4052,"Ines","ZPDAL9820R",1,5,NA,"Lindini",NA,"1","Traditional","0","No",7740,0.6667,0,0,0,0,0,0,11610,"Catch",NA,NA,0,NA,0.84720339757315,NA,NA,NA,NA,NA,NA,NA,496.277675209579,NA,4.27457084590507,0,10.550074621,NA,0.0908705824375535,0,2.40572605649838,NA,0.0207211546640688,0,239.608296982824,NA,2.06380962086842,0,259.454690014875,NA,2.23475185197997,0,261.003437744693,NA,2.24809162570795,0,23.3880019936605,NA,0.201447045595698,0
"977","FQBDT3979L",2012-04-12,"Kenya","Mpunguti Ya Juu",-4.69283,39.41849,"Ines","MQXYD3979F",1,1,NA,"Kichwani",NA,"1","Gated","3","No",25700,0.7692,0,0,0,0,0,0,33410,"Catch",NA,NA,0,NA,0.84061484599814,NA,NA,NA,NA,NA,NA,NA,1041.44206972346,NA,3.11715674864848,0,19.4826193719879,NA,0.0583137365219631,0,4.86651588730275,NA,0.0145660457566679,0,476.350692559277,NA,1.42577280023729,0,656.242913012966,NA,1.96421105361558,0,750.508795805695,NA,2.24635975996916,0,36.9204122488288,NA,0.110507070484372,0
